id_record,value
30004170,4.36
30005452,3.57
30004970,0
30005282,5.09
30006139,0
30007677,2.6
30006443,3.47
30007380,0
30007980,4.52
30009083,5.36
30008673,0
30008793,2.17
30009972,0
30010250,2.98
30011764,0.44
30011773,0.23
30012213,0.8
30011826,0
30013058,0
30012929,0
30013321,0.05
30014065,0
30014264,0
30014989,0
30015221,0
30015452,0
30016153,0
30016510,0
30016623,0
30016876,0
30017596,0
30019021,0
30017834,0
30019674,0
30019410,0
30020377,0
30018614,0
30006731,4.35
30024070,0
30028982,0
30029658,0
30030084,0
30030086,0
30030455,0
30031791,0
30030758,0
30031996,0
30032256,0
30033051,0
30033271,0
30033537,0
30034377,0
30034662,0
30034873,0
30035778,0
30035679,0
30035693,0
30036847,0
30037356,0
30037536,0.04
30038438,0
30038447,0.14
30038456,1.47
30038831,1.54
30039775,0
30039705,2.89
30040051,3.02
30041003,2.71
30041261,1.26
30040816,0
30042548,0.57
30041964,0
30042203,3.2
30043434,3.63
30043228,0
30043725,2.31
30044514,0
30044853,3.31
30045680,0
30046143,3.05
30045810,3.92
30045812,3.6
30049388,3.11
30047520,0
30048386,4.97
30050178,3.48
30049796,0
30050071,1.81
30051802,1.09
30051392,0
30051629,0.64
30052621,0
30052719,0
30052989,0.01
30054225,0
30054366,0
30053844,0
30055025,0
30055129,0
30056364,0
30055722,0
30056195,0
30056496,0
30057871,0
30059759,0
30059025,0
30058841,0
30057638,0
30057974,0
30060242,0
30061844,0
30067163,0
30069148,0
30070762,0
30070763,0
30071167,0
30071405,0
30072754,0
30073260,0
30074045,0
30073019,0
30074627,0
30074426,0
30075455,0
30075650,0
30076164,0
30077222,0
30077535,0
30078476,0
30078821,0
30079739,0
30079967,0.11
30080704,0
30080707,0
30080708,0
30080714,0.01
30081026,0
30081273,1.05
30081893,1.86
30082731,5.82
30082277,0
30083626,3
30083472,0
30083980,6.14
30083641,3.81
30084714,0
30084945,2.61
30086189,2.65
30086191,3.87
30086411,1.69
30085969,0
30087242,0
30087710,2.79
30088264,3.6
30088448,0
30088915,5.26
30089499,2.51
30090192,0.26
30089624,0
30090126,2.58
30090986,0.01
30091056,0
30091351,0.43
30092235,0
30093160,0
30092420,0
30093497,0
30093721,0
30094594,0
30094595,0
30094807,0
30095097,0
30096234,0
30095801,0
30096307,0
30097199,0
30097405,0
30098160,0
30098391,0
30098620,0
30099377,0
30100369,0
30101797,0
30100309,0
30110195,0
30109796,0
30108153,0
30112562,0
30111173,0
30110985,0
30112056,0
30112749,0
30113565,0
30114124,0
30113885,0
30114996,0
30115455,0
30115271,0
30116244,0
30117562,0
30116700,0
30116509,0
30117767,0
30117998,0.32
30118842,0
30118846,0.69
30119320,1.48
30118912,0
30120239,2.33
30120326,0
30120570,4.24
30122345,4.05
30122272,2.63
30122777,0
30123726,4.5
30123226,0
30124583,1.66
30124591,1.9
30124763,0
30125521,4.45
30126064,0
30126479,4.13
30127419,0
30127911,1.16
30129090,0.87
30129438,0
30130042,0
30130294,0.95
30131198,0
30131823,0.51
30132180,2.56
30132181,2.74
30132182,2.58
30132183,0.92
30132184,0.51
30132753,0
30132499,0
30133537,0
30133728,0
30133915,0
30135097,0
30134905,0
30136087,0
30136092,0
30136095,0
30136726,0
30136290,0
30137692,0
30138487,0
30138216,0
30138661,0
30139605,0
30138841,0
30143402,0
30140343,0
30149551,0
30147871,0
30150798,0
30150795,0
30151079,0
30151374,0
30152917,0
30152814,0
30152972,0
30153252,0
30154497,0
30154752,0
30155579,0
30155761,0
30155980,0
30157551,0
30157282,0
30158519,0
30158520,0
30158746,0
30159908,0
30159920,0.59
30159029,0.01
30160151,0
30160876,1.17
30161535,1.91
30161290,0
30162277,2.46
30162594,3.57
30162590,0
30162969,3.65
30163992,3.23
30164323,4.22
30163736,0
30164989,0
30165436,4.78
30166305,0
30166806,5.98
30168063,3.05
30168066,2.34
30167452,0
30168487,2.38
30168721,0
30169549,5.51
30169935,0
30170316,2.96
30170206,2.26
30170211,1.36
30171556,1.42
30171197,0
30171298,0.51
30172622,0.01
30172387,0
30172828,0.05
30173624,0
30173878,0
30174644,0
30174832,0
30175122,0
30175999,0
30176466,0
30177158,0
30177159,0
30177491,0
30177385,0
30177719,0
30178779,0
30179069,0
30178687,0
30180303,0
30167870,6.26
30182421,0
30186701,0
30188012,0
30190458,0
30190459,0
30190717,0
30191132,0
30192760,0
30192933,0
30194197,0
30193231,0
30194429,0
30194736,0
30195519,0
30195802,0
30195752,0
30196091,0
30197162,0
30197893,0
30198503,0.02
30199218,0
30199738,0.55
30201061,2.53
30200755,0.27
30200760,1.05
30203054,2.11
30203059,2.29
30202142,4.04
30203454,3.89
30203956,0
30203957,0
30203958,0
30203959,0
30203964,0
30203971,0
30204393,0.033
30204882,3.82
30204775,2.23
30205690,1.87
30205716,10.106
30206042,5.28
30206853,18.684
30207162,4.4
30206907,3.09
30208018,18.686
30208480,3.39
30208145,2.56
30209579,0.28
30209777,1.59
30210172,8.604
30210525,0.13
30210561,0
30210855,0
30211789,0
30211683,0
30212079,0
30212885,0
30213210,0
30212959,0
30214084,0
30214459,0
30214174,0
30215335,0
30216296,0
30215533,0
30216728,0
30216980,0
30216640,0
30217771,0
30218054,0
30218785,0
30219304,0
30222266,0
30226842,0
30228284,0
30230057,0
30230059,0
30230342,0
30232451,0
30230383,0
30230809,0
30232485,0
30232889,0
30233997,0
30234577,0
30234381,0
30235958,0
30235722,0
30236734,0
30236909,0
30237250,0
30238072,0
30238086,0.03
30238165,0
30238443,0.48
30239387,0
30239630,1.44
30239863,2.4
30240915,2.36
30240615,0
30241083,4.49
30242006,0
30242009,0
30242660,5.8
30244876,2.64
30244884,1.85
30244885,1.2
30243754,0
30244224,1.74
30245459,0
30245714,1.19
30245998,3.54
30246571,0
30247671,3.39
30246951,4.79
30248148,0
30248515,2.69
30248654,4.63
30249786,3.24
30250202,0
30250477,1.73
30250621,0
30251727,0.44
30251738,0
30250875,1.04
30252300,0
30251882,0
30253326,0
30252986,0
30253402,0
30254809,0
30254387,0
30254845,0
30255699,0
30256035,0
30255860,0
30257058,0
30258370,0
30259121,0
30257458,0
30258057,0
30259536,0
30257819,0
30242671,4.54
30262098,0
30266418,0
30268603,0
30270133,0
30270137,0
30270623,0
30270984,0
30272195,0
30273570,0
30272754,0
30272494,0
30273998,0
30274023,0
30274277,0
30275181,0
30275665,0
30276441,0
30276669,0
30276996,0
30277796,0
30278250,0
30278488,0.03
30278020,0
30291036,0
30291401,0.96
30303799,0
30304179,0.93
30304976,0
30305614,1.96
30306409,0.5
30306413,1.82
30306414,3.29
30306415,3.5
30306781,3.34
30307136,0
30307864,5.4
30308028,0
30309088,6.19
30308650,0
30309681,3.48
30309794,0
30309724,3.56
30309726,2.88
30311432,1.88
30311374,1.96
30311773,0
30312237,0
30312500,0.65
30312583,0.42
30313438,0
30313704,0.47
30313926,0
30314862,0
30314788,0
30315184,0
30315854,0
30316181,0
30315878,0
30317069,0
30318124,0
30317356,0
30318747,0
30318283,0
30318724,0
30319550,0
30319962,0
30320643,0
30320867,0
30321200,0
30322056,0
30322060,0
30322524,0
30310344,6.08
30325331,0
30332129,0
30329851,0
30333476,0
30335291,0
30333852,0
30334088,0
30335531,0
30335808,0
30336685,0
30336899,0
30337113,0
30337922,0
30338273,0
30338466,0
30339233,0
30339753,0
30340724,0
30340737,0
30339517,0
30340820,0
30341075,0
30342059,0.74
30341994,0
30344648,1.3
30343460,2.01
30342411,0.97
30344306,0
30342997,0
30344327,3.19
30345496,0
30346039,0.85
30347334,2.8
30347163,3.08
30346651,0
30347895,0
30348345,3.72
30349210,0
30349443,3.68
30349444,2.38
30349445,2.05
30349738,3.11
30350915,1.75
30350524,0
30351769,0
30352284,1.65
30350964,2.68
30353444,1.42
30353257,1.58
30353270,0.59
30353078,0
30354584,0
30354492,0.07
30354213,0
30355423,0
30355933,0
30355824,0
30356639,0
30357072,0
30357049,0
30357878,0
30358079,0
30358232,0
30359426,0
30359335,0
30359669,0
30360422,0
30360612,0
30361354,0
30362179,0
30343446,2.45
30365979,0
30369828,0
30371455,0
30372739,0
30372779,0
30372781,0
30372564,0
30372986,0
30374893,0
30375177,0
30376095,0
30376556,0
30376341,0
30377392,0
30377859,0
30378120,0
30378976,0
30379080,0
30379305,0
30380136,0
30380439,0
30380660,0.15
30381637,0
30381641,0.8
30381577,0
30381911,0.2
30383906,2.05
30382853,0
30383323,2.44
30384592,3.32
30384135,0
30385436,0
30385824,2.86
30385828,2.92
30386207,3.07
30386437,3.93
30386920,5.01
30386609,0
30387572,0
30388005,3.54
30388261,2.13
30389101,3.34
30389704,0.9
30389924,0
30389938,0
30390420,1.01
30391475,2.86
30391477,1.99
30390820,0
30391528,2.5
30392593,0.56
30392564,0
30393908,0
30393923,0
30395063,0
30395250,0.85
30395255,0
30395256,0
30396132,0
30396445,0
30396163,0
30396165,0
30399747,0
30398977,0
30398719,0
30397671,0
30397365,0
30397741,0
30400309,0
30399919,0
30400279,0
30401475,0
30403579,0
30412154,0
30412156,0
30407729,0
30409215,0
30412729,0
30412432,0
30413714,0
30414482,0
30414703,0
30415521,0
30415556,0
30415967,0
30415672,0
30417240,0
30417526,0
30418302,0
30418454,0
30418695,0
30419432,0
30419941,0.06
30420303,0.07
30419883,0
30420936,0
30421352,0.68
30421351,1.27
30422191,0
30422690,4.23
30422535,2.02
30425974,0
30423413,0
30424701,0
30425228,4.82
30424091,2.49
30426534,5.89
30429643,0
30427721,4.11
30427724,4.13
30427726,4.01
30427122,0
30427651,5.36
30428375,0
30428912,1.64
30428266,3.02
30430073,0.82
30431205,0
30432037,1.19
30432038,0
30430759,0
30432188,0
30432439,0.01
30433461,0
30433464,0
30433853,0
30434166,0
30434575,0
30434936,0
30435021,0
30436009,0
30436121,0
30436388,0
30437145,0
30438206,0
30437923,0
30438556,0
30438570,0
30439592,0
30438857,0
30439803,0
30440215,0
30441160,0
30423920,4.59
30443885,0
30451752,0
30451753,0
30449994,0
30447947,0
30453835,0
30452145,0
30452509,0
30454260,0
30453961,0
30454526,0
30456645,0
30455421,0
30455732,0
30456948,0
30456796,0
30457294,0
30458145,0
30459142,0
30458329,0
30459719,0.2
30459512,0
30461160,0.02
30461177,0.6
30460640,0
30460985,1.12
30461997,1.33
30462076,0
30462361,1.34
30463402,2.7
30463440,0
30463759,1.49
30464734,0
30465142,2.49
30465961,0
30466494,1.92
30467243,0
30467830,4.03
30467831,3.44
30467832,4.37
30467741,3.62
30468699,3.97
30468526,0
30468876,4.45
30469762,0
30470232,0.19
30470015,2.36
30471268,0.02
30471038,0
30472741,0.07
30472341,0
30473399,0
30473820,0
30473780,0.77
30473786,0
30473791,0
30474852,0
30474667,0
30475572,0
30475719,0
30476094,0
30476822,0
30477309,0
30477062,0
30477616,0
30478374,0
30478461,0
30478830,0
30479592,0
30479825,0
30480559,0
30480810,0
30482717,0
30489749,0
30490528,0
30492954,0
30491454,0
30491456,0
30491978,0
30492721,0
30494321,0
30495198,0
30494132,0
30495475,0
30495677,0
30496443,0
30496703,0
30496934,0
30497733,0
30497996,0
30498240,0
30499242,0
30499468,0.01
30500214,0
30500224,0
30500460,0
30501441,0.26
30500658,0.75
30501977,2.15
30501758,0
30503460,3.87
30504656,1.08
30504678,1.6
30504680,2.59
30504568,2.92
30504160,0
30504168,3.106
30505626,2.46
30505532,16.311
30505987,1.66
30506621,2.36
30506787,14.607
30507162,0.23
30507773,11.63
30508240,1.82
30508070,3.29
30509439,3.11
30509041,11.973
30510149,3.28
30510254,11.729
30510617,0.95
30510570,0.63
30512776,0
30512782,0
30511797,0
30512054,2.794
30513134,0
30512715,0
30514379,0
30514003,0
30515503,0
30515509,0
30515143,0
30516317,0
30516771,0
30516772,0
30517271,0
30517902,0
30518176,0
30518597,0
30518923,0
30519107,0
30519848,0
30524473,0
30520815,0
30526690,0
30529786,0
30531706,0
30531716,0
30531726,0
30531428,0
30531068,0
30533586,0
30533914,0
30534979,0
30534982,0
30535296,0
30534947,0
30536428,0
30536667,0
30537504,0
30537901,0
30539012,0.02
30538266,0
30538021,0
30539064,0
30539386,0.04
30540069,0
30540408,2.33
30541418,1.29
30541572,0
30541957,2.95
30542799,0
30543236,0.18
30544310,0
30544602,1.94
30544625,2.67
30544634,0.5
30545125,0.77
30545528,0
30545936,4.55
30545938,2.43
30546942,0
30547355,3.83
30547320,2.07
30548143,0
30548651,0.75
30549375,0
30549930,0.03
30549943,0.81
30549948,1.79
30550757,1.31
30550990,0
30551432,0.06
30552456,0.21
30552074,0
30552492,0
30553432,0
30553767,0
30553904,0
30554924,0
30555793,0
30555798,0
30554746,0
30555902,0
30557383,0
30556198,0
30557375,0
30557741,0
30558514,0
30558659,0
30558920,0
30559777,0
30560004,0
30560758,0
30561399,0
30561769,0
30564328,0
30568388,0
30571954,0
30572398,0
30569802,0
30572627,0
30573838,0
30574289,0
30574030,0
30574523,0
30575413,0
30576434,0
30575668,0
30577123,0
30577928,0
30576773,0
30578236,0
30578212,0
30578589,0
30579605,0
30580786,0.12
30579880,0
30579556,0
30580750,0
30581180,0.36
30582643,0.13
30582248,0
30582250,1.42
30583529,2.01
30583342,0
30583799,0.37
30584587,0
30584978,2.03
30585133,2.12
30586198,2.42
30585866,0
30586222,4.47
30587273,3
30587604,3.69
30587180,0
30588547,2.62
30588211,0
30588732,2.97
30589603,0
30590196,2.63
30589784,1.6
30590901,0
30591306,2.55
30593046,0.43
30592570,1.15
30592747,0
30593167,0.62
30593931,0
30594282,0
30594319,0
30595195,0
30595688,0
30595537,0
30597647,0
30596975,0
30598251,0
30597948,0
30596584,0
30596564,0
30598913,0
30599987,0
30599210,0
30600233,0
30600922,0
30601160,0
30601904,0
30604643,0
30609919,0
30611892,0
30611894,0
30612607,0
30610797,0
30612732,0
30612319,0
30615869,0
30614834,0
30615049,0
30616453,0
30616183,0
30617350,0
30617711,0
30618274,0
30618689,0
30618964,0
30619246,0
30620037,0
30620113,0.01
30620265,0
30620807,0.04
30621864,0.78
30621631,1.27
30622335,0
30622776,1.72
30622748,0
30623061,3.11
30624421,2.17
30623880,0
30624597,0.99
30625427,0
30625728,2.24
30626563,0
30627041,0.77
30627500,0
30628035,0.46
30628951,0
30629673,3.21
30630357,0
30630789,3.23
30631481,0
30631841,1.05
30631784,2.16
30631800,3.22
30631805,2.85
30631809,2.89
30631812,0.84
30631814,0.33
30632672,0.06
30633366,0
30636560,0
30632847,0
30637007,0
30634472,0
30637886,0
30638285,0
30635153,0
30634505,0
30635276,0
30635756,0
30634029,0
30637041,0
30638327,0
30640809,0
30639461,0
30639550,0
30639137,0
30640403,0
30640601,0
30646878,0
30652504,0
30652505,0
30642090,0
30650543,0
30648968,0
30652750,0
30653543,0
30653212,0
30654888,0
30655343,0
30655146,0
30656172,0
30657388,0
30656432,0
30657667,0
30658632,0
30657860,0
30658953,0
30658998,0
30659363,0
30660403,0.01
30660659,0.03
30660231,0
30661439,0
30661803,1.32
30661701,1.02
30663630,1.75
30663087,0.83
30662945,0
30664581,0.79
30664584,1.43
30664096,0
30665797,2.17
30665799,2.09
30666124,0
30666966,1.78
30666551,0
30667029,1.48
30667870,0
30668208,1.96
30668396,0.98
30669066,0
30669612,0
30670438,0
30672323,1.53
30670780,0.22
30671833,0
30672287,0
30670828,1.5
30670830,1.37
30672907,0
30675481,0
30675578,0
30674517,0
30673288,0.27
30674316,0
30674702,0
30673634,0.49
30675878,0
30676809,0
30676703,0
30678493,0
30677090,0
30677890,0
30678208,0
30679420,0
30680422,0
30680595,0
30680686,0
30681415,0
30681426,0
30682122,0
30683059,0
30689038,0
30690343,0
30690344,0
30692641,0
30693046,0
30693205,0
30694774,0
30694838,0
30696213,0
30697436,0
30697162,0
30697163,0
30697164,0
30699304,0
30699307,0
30697714,0
30698242,0
30699615,0
30699200,0
30700578,0.03
30700608,0
30702901,0.34
30701860,0
30701907,0.05
30703096,0
30703836,0.05
30703837,0.7
30703839,0.89
30704151,0
30704633,1.5
30704392,1.68
30705474,2.12
30706158,2.24
30705650,0
30706609,0
30707260,2.89
30706914,2.84
30708276,3.67
30708013,0
30708510,4.59
30709408,3.34
30709705,3.89
30710076,0
30710588,0
30710962,0.12
30711148,4.48
30712600,1.12
30712251,0
30712465,0.06
30713887,0
30713475,0
30714110,0.08
30714897,0
30714815,0.01
30716446,0
30716270,0
30716599,0.06
30716603,0
30717755,0
30718105,0
30718712,0
30718716,0
30719019,0
30719397,0
30720024,0
30720435,0
30721438,0
30721333,0
30723175,0
30729614,0
30734676,0
30733590,0
30733594,0
30733794,0
30735999,0
30735771,0
30736777,0
30736779,0
30736788,0
30736790,0
30736800,0
30736808,0
30737138,0
30738497,0
30738806,0
30739787,0
30740082,0
30741183,0
30741679,0.02
30741438,0
30743131,0
30743132,0
30743133,0
30743142,0
30743143,2.69
30742671,0
30743336,1.41
30744583,2.12
30744104,0
